,start station name,end station name,tripduration,usertype,gender
14784,Hicks St & Montague St,Broadway & E 14 St,474,Subscriber,1
525427,W 38 St & 8 Ave,E 20 St & Park Ave,333,Subscriber,2
43584,W 18 St & 6 Ave,W 18 St & 6 Ave,85,Subscriber,2
195714,W 52 St & 11 Ave,Mercer St & Bleecker St S,450,Subscriber,2
557742,W 43 St & 10 Ave,E 47 St & 1 Ave,891,Subscriber,1
303455,Murray St & West St,W 20 St & 7 Ave,262,Subscriber,1
530024,8 Ave & W 52 St,W 47 St & 10 Ave,301,Subscriber,1
289668,Front St & Maiden Ln,Howard St & Centre St,1189,Subscriber,1
516299,W 47 St & 10 Ave,W 38 St & 8 Ave,425,Subscriber,1
451998,Broadway & E 22 St,W 45 St & 6 Ave (1),331,Subscriber,1
48167,E 7 St & Avenue A,1 Ave & E 16 St,197,Subscriber,1
347883,Broadway & Battery Pl,W 29 St & 9 Ave,462,Subscriber,1
40341,Bus Slip & State St,Vesey Pl & River Terrace,600,Subscriber,1
182294,Pearl St & Anchorage Pl,Lafayette Ave & St James Pl,1075,Subscriber,1
500176,St Marks Pl & 1 Ave,Bank St & Washington St,302,Subscriber,1
162500,Bayard St & Baxter St,MacDougal St & Washington Sq,1164,Subscriber,2
544150,Perry St & Bleecker St,Mott St & Prince St,943,Subscriber,1
478990,Broadway & E 14 St,E 10 St & 5 Ave,201,Subscriber,1
87792,Howard St & Centre St,E 56 St & Madison Ave,1216,Subscriber,1
491470,W 33 St & 7 Ave,1 Ave & E 18 St,340,Subscriber,1
2935,Atlantic Ave & Fort Greene Pl,E 2 St & Avenue B,653,Subscriber,1
62503,Little West St & 1 Pl,W Broadway & Spring St,742,Subscriber,1
133812,1 Ave & E 30 St,1 Ave & E 44 St,341,Subscriber,1
406649,W 41 St & 8 Ave,W 52 St & 11 Ave,654,Subscriber,1
269492,Forsyth St & Broome St,Lafayette St & E 8 St,472,Subscriber,2
7992,Bank St & Hudson St,1 Ave & E 16 St,493,Subscriber,2
511049,Broadway & W 53 St,8 Ave & W 33 St,477,Subscriber,1
490475,Broadway & E 14 St,Washington Pl & Broadway,546,Subscriber,1
243301,11 Ave & W 59 St,Broadway & W 56 St,517,Subscriber,1
88056,Murray St & West St,West Thames St,1766,Subscriber,1
540247,Pearl St & Hanover Square,Elizabeth St & Hester St,1231,Subscriber,1
320337,Stanton St & Chrystie St,Greenwich St & Warren St,847,Subscriber,1
242181,Broadway & W 29 St,W 56 St & 6 Ave,1084,Subscriber,1
492690,Bialystoker Pl & Delancey St,Broadway & E 22 St,625,Subscriber,1
447019,Franklin St & W Broadway,W Broadway & Spring St,1538,Subscriber,2
170611,E 58 St & 3 Ave,E 19 St & 3 Ave,952,Subscriber,2
451652,Washington Pl & Broadway,W 26 St & 8 Ave,775,Subscriber,1
257038,MacDougal St & Washington Sq,W 56 St & 6 Ave,246,Subscriber,1
294352,W 41 St & 8 Ave,W 39 St & 9 Ave,1144,Subscriber,1
499589,Forsyth St & Canal St,E 39 St & 2 Ave,1255,Subscriber,1
241877,Allen St & Rivington St,Carlton Ave & Park Ave,583,Subscriber,1
462180,2 Ave & E 31 St,,412,Subscriber,2
341818,E 23 St & 1 Ave,E 52 St & 2 Ave,1196,Subscriber,2
458199,E 24 St & Park Ave S,11 Ave & W 41 St,1186,Subscriber,1
220398,W 41 St & 8 Ave,E 51 St & Lexington Ave,590,Subscriber,1
518134,E 7 St & Avenue A,,300,Subscriber,1
419032,10 Ave & W 28 St,Mott St & Prince St,1198,Subscriber,1
451566,Greenwich Ave & 8 Ave,Broadway & E 22 St,498,Subscriber,1
476009,Cadman Plaza E & Red Cross Pl,Cadman Plaza E & Red Cross Pl,1838,Subscriber,1
544340,Broadway & W 49 St,Grand Army Plaza & Central Park S,569,Subscriber,1
322794,W 43 St & 10 Ave,W 37 St & 10 Ave,318,Subscriber,1
475558,Perry St & Bleecker St,Pershing Square South,454,Subscriber,1
435664,Broadway & W 38 St,Cumberland St & Lafayette Ave,1405,Subscriber,1
322276,E 32 St & Park Ave,Broadway & W 24 St,597,Subscriber,1
319148,W 20 St & 11 Ave,Fulton St & Rockwell Pl,835,Subscriber,1
420061,Perry St & Bleecker St,Washington Square E,387,Subscriber,1
302816,W 43 St & 10 Ave,W 49 St & 8 Ave,306,Subscriber,1
320932,W 26 St & 8 Ave,E 13 St & Avenue A,359,Subscriber,1
6998,Cleveland Pl & Spring St,E 19 St & 3 Ave,969,Subscriber,1
151265,Pershing Square North,E 23 St & 1 Ave,798,Subscriber,1
440750,Centre St & Chambers St,Lafayette St & E 8 St,794,Subscriber,2
296088,Broadway & W 58 St,E 20 St & 2 Ave,1820,Subscriber,2
5607,W 18 St & 6 Ave,E 15 St & Irving Pl,290,Subscriber,1
371160,E 55 St & 2 Ave,E 58 St & 3 Ave,219,Subscriber,1
226544,9 Ave & W 16 St,W 20 St & 7 Ave,243,Subscriber,1
234657,York St & Jay St,Broadway & E 14 St,337,Subscriber,1
156727,Suffolk St & Stanton St,Bialystoker Pl & Delancey St,265,Subscriber,2
64258,Bond St & Schermerhorn St,Greenwich St & North Moore St,1132,Subscriber,1
431271,E 47 St & 2 Ave,Broadway & E 14 St,1358,Subscriber,2
411064,W 33 St & 7 Ave,Greenwich St & W Houston St,786,Subscriber,1
244952,W 27 St & 7 Ave,Broadway & W 41 St,566,Subscriber,1
567315,West St & Chambers St,Laight St & Hudson St,551,Subscriber,1
418144,Washington Ave & Park Ave,Shevchenko Pl & E 7 St,700,Subscriber,2
544728,Washington Pl & 6 Ave,W 13 St & 6 Ave,179,Subscriber,1
523427,E 47 St & Park Ave,W 4 St & 7 Ave S,984,Subscriber,1
238297,Greenwich St & Warren St,John St & William St,460,Subscriber,1
409805,E 39 St & 2 Ave,E 15 St & 3 Ave,380,Subscriber,1
118075,W 45 St & 8 Ave,Spruce St & Nassau St,893,Subscriber,1
9475,W 49 St & 8 Ave,Bank St & Hudson St,863,Subscriber,1
375455,Cliff St & Fulton St,Greenwich St & Warren St,601,Subscriber,2
3758,6 Ave & W 33 St,Broadway & W 56 St,1907,Subscriber,2
432705,Mercer St & Bleecker St S,E 52 St & 2 Ave,318,Subscriber,1
452980,Vesey Pl & River Terrace,Reade St & Broadway,495,Subscriber,2
238165,E 2 St & 2 Ave,E 3 St & 1 Ave,2468,Subscriber,2
159190,Hicks St & Montague St,William St & Pine St,381,Subscriber,1
144336,2 Ave & E 58 St,E 47 St & 2 Ave,319,Subscriber,1
325027,E 3 St & 1 Ave,St Marks Pl & 2 Ave,351,Subscriber,1
304950,Emerson Pl & Myrtle Ave,Shevchenko Pl & E 7 St,600,Subscriber,1
357633,Greenwich St & W Houston St,W 22 St & 10 Ave,965,Subscriber,1
562840,E 58 St & 3 Ave,Broadway & W 58 St,432,Subscriber,1
388141,Fulton St & Broadway,William St & Pine St,950,Subscriber,1
109779,E 51 St & 1 Ave,W 29 St & 9 Ave,3760,Subscriber,1
144335,W 13 St & 5 Ave,W 13 St & 7 Ave,210,Subscriber,1
119717,Broadway & E 22 St,8 Ave & W 31 St N,441,Subscriber,1
127832,Rivington St & Chrystie St,Lafayette Ave & Fort Greene Pl,993,Subscriber,2
509590,Mercer St & Spring St,W 13 St & 6 Ave,792,Subscriber,2
517131,E 17 St & Broadway,E 51 St & Lexington Ave,531,Subscriber,1
49281,Warren St & Church St,Central Park S & 6 Ave,330,Subscriber,1
481389,W 51 St & 6 Ave,W 54 St & 9 Ave,436,Subscriber,1
158804,E 2 St & 2 Ave,Greenwich Ave & Charles St,1119,Subscriber,1
50364,Lafayette St & E 8 St,W 4 St & 7 Ave S,311,Subscriber,1
73849,Broadway & W 24 St,W 33 St & 7 Ave,317,Subscriber,1
304687,Greenwich St & W Houston St,Canal St & Rutgers St,749,Subscriber,1
340753,Mercer St & Spring St,W 20 St & 11 Ave,1047,Subscriber,2
38180,E 48 St & Madison Ave,Duane St & Greenwich St,2085,Subscriber,2
513790,Broadway & W 24 St,W 37 St & 10 Ave,855,Subscriber,1
455802,2 Ave & E 31 St,E 20 St & 2 Ave,600,Subscriber,2
467749,Broadway & W 37 St,E 5 St & Avenue C,1156,Subscriber,2
521757,Dean St & 4 Ave,Cadman Plaza W & Pierrepont St,879,Subscriber,1
121779,E 43 St & Vanderbilt Ave,E 56 St & 3 Ave,6937,Subscriber,2
326289,W 49 St & 8 Ave,Dean St & 4 Ave,2340,Subscriber,1
467700,University Pl & E 14 St,E 16 St & 5 Ave,186,Subscriber,1
4776,Suffolk St & Stanton St,E 17 St & Broadway,1611,Subscriber,1
369837,W 24 St & 7 Ave,Canal St & Rutgers St,295,Subscriber,1
288999,Cleveland Pl & Spring St,John St & William St,701,Subscriber,1
482373,Lexington Ave & E 29 St,1 Ave & E 30 St,255,Subscriber,1
513700,W 18 St & 6 Ave,,677,Subscriber,1
567681,W 13 St & 6 Ave,Broadway & W 37 St,367,Subscriber,2
458030,W 45 St & 6 Ave (1),W 49 St & 8 Ave,381,Subscriber,1
489007,Broadway & E 14 St,Greenwich St & North Moore St,564,Subscriber,2
324626,E 17 St & Broadway,E 53 St & Madison Ave,1321,Subscriber,1
523581,Broadway & W 56 St,10 Ave & W 28 St,1277,Subscriber,1
446377,5 Ave & E 29 St,Broadway & E 22 St,268,Subscriber,1
74939,E 48 St & Madison Ave,W 49 St & 8 Ave,427,Subscriber,2
86909,St Marks Pl & 1 Ave,12 Ave & W 40 St,1880,Subscriber,2
215884,Elizabeth St & Hester St,E 11 St & 2 Ave,765,Subscriber,1
245028,E 25 St & 2 Ave,Greenwich St & W Houston St,867,Subscriber,1
271358,Allen St & Hester St,Hudson St & Reade St,696,Subscriber,1
88426,E 14 St & Avenue B,Great Jones St,814,Subscriber,1
44683,E 24 St & Park Ave S,Barrow St & Hudson St,1326,Subscriber,1
430623,Centre St & Chambers St,Bond St & Schermerhorn St,815,Subscriber,1
376826,Pershing Square North,W 38 St & 8 Ave,540,Subscriber,1
274455,E 19 St & 3 Ave,West Thames St,1457,Subscriber,1
516586,2 Ave & E 31 St,E 39 St & 2 Ave,520,Subscriber,1
533274,West St & Chambers St,Washington St & Gansevoort St,900,Subscriber,1
262323,W 27 St & 7 Ave,Broadway & W 58 St,881,Subscriber,1
244408,W 59 St & 10 Ave,,858,Subscriber,2
255287,E 20 St & FDR Drive,Washington Pl & Broadway,739,Subscriber,1
217943,8 Ave & W 31 St N,W 20 St & 11 Ave,926,Subscriber,1
471287,E 6 St & Avenue D,Lafayette St & E 8 St,506,Subscriber,1
120829,8 Ave & W 33 St,8 Ave & W 31 St N,448,Subscriber,1
279570,West Thames St,Broadway & W 29 St,599,Subscriber,1
62789,E 51 St & Lexington Ave,1 Ave & E 44 St,7015,Subscriber,1
280687,NYCBS Depot - DEL,1 Ave & E 30 St,320,Subscriber,1
166217,E 15 St & Irving Pl,1 Ave & E 16 St,249,Subscriber,1
445851,West St & Chambers St,Lafayette St & E 8 St,1720,Subscriber,2
241664,1 Ave & E 16 St,St James Pl & Oliver St,1259,Subscriber,1
196689,Broadway & W 41 St,Liberty St & Broadway,1234,Subscriber,1
529973,E 33 St & 5 Ave,E 16 St & 5 Ave,759,Subscriber,1
572949,Cleveland Pl & Spring St,Leonard St & Church St,374,Subscriber,1
325473,Clinton St & Grand St,W 43 St & 10 Ave,160,Subscriber,1
469619,E 17 St & Broadway,2 Ave & E 31 St,1303,Subscriber,2
497514,West Thames St,Broadway & E 22 St,2458,Subscriber,2
220607,Pershing Square North,Centre St & Worth St,2085,Subscriber,1
85552,W 21 St & 6 Ave,Broadway & W 24 St,511,Subscriber,1
121357,W 26 St & 8 Ave,Broadway & E 14 St,810,Subscriber,1
280520,W 43 St & 10 Ave,W 44 St & 5 Ave,370,Subscriber,1
317707,Broadway & W 58 St,W 52 St & 5 Ave,347,Subscriber,1
138466,Clinton St & Tillary St,Henry St & Atlantic Ave,1240,Subscriber,2
267848,Broadway & W 49 St,,800,Subscriber,1
132870,Old Slip & Front St,W 43 St & 10 Ave,353,Subscriber,1
151888,11 Ave & W 27 St,E 32 St & Park Ave,483,Subscriber,1
167764,W 4 St & 7 Ave S,8 Ave & W 31 St N,603,Subscriber,1
444727,Broadway & E 14 St,Broadway & Battery Pl,1725,Subscriber,1
419913,Railroad Ave & Kay Ave,1 Ave & E 44 St,884,Subscriber,2
501780,Washington Park,Nassau St & Navy St,558,Subscriber,1
261008,9 Ave & W 22 St,St Marks Pl & 2 Ave,1038,Subscriber,1
513199,Lexington Ave & E 24 St,E 11 St & Broadway,354,Subscriber,1
512302,Greenwich St & North Moore St,11 Ave & W 59 St,1994,Subscriber,1
154535,Lawrence St & Willoughby St,E 24 St & Park Ave S,1031,Subscriber,2
393317,Fulton St & Rockwell Pl,W 39 St & 9 Ave,611,Subscriber,1
459642,E 15 St & Irving Pl,Broadway & E 22 St,592,Subscriber,1
428553,Broadway & W 24 St,Bank St & Hudson St,811,Subscriber,1
31759,Broadway & W 58 St,W 52 St & 9 Ave,590,Subscriber,2
260423,W 25 St & 6 Ave,,870,Subscriber,1
410824,Broadway & E 22 St,E 2 St & 2 Ave,1068,Subscriber,1
77291,LaGuardia Pl & W 3 St,W 20 St & 8 Ave,867,Subscriber,1
519302,E 13 St & Avenue A,Lexington Ave & E 29 St,993,Subscriber,1
476954,W 13 St & 7 Ave,Lafayette St & E 8 St,645,Subscriber,1
475542,Barrow St & Hudson St,E 17 St & Broadway,624,Subscriber,2
477860,Murray St & West St,Vesey Pl & River Terrace,269,Subscriber,1
150278,W 54 St & 9 Ave,E 39 St & 2 Ave,806,Subscriber,1
287197,Front St & Maiden Ln,William St & Pine St,252,Subscriber,1
524865,6 Ave & Broome St,Grand Army Plaza & Central Park S,730,Subscriber,1
180182,E 14 St & Avenue B,Bayard St & Baxter St,1909,Subscriber,1
557276,Allen St & Rivington St,Cleveland Pl & Spring St,394,Subscriber,1
31835,Greenwich Ave & Charles St,E 4 St & 2 Ave,504,Subscriber,1
138315,MacDougal St & Washington Sq,Lafayette St & E 8 St,421,Subscriber,1
223750,W 20 St & 11 Ave,Broadway & W 24 St,826,Subscriber,2
70793,W 20 St & 7 Ave,Broadway & W 24 St,268,Subscriber,1
392633,W 18 St & 6 Ave,E 10 St & 5 Ave,266,Subscriber,1
316837,W 45 St & 6 Ave (1),Central Park S & 6 Ave,316,Subscriber,1
21296,E 11 St & 2 Ave,Allen St & Hester St,1186,Subscriber,1
29937,Cumberland St & Lafayette Ave,DeKalb Ave & S Portland Ave,542,Subscriber,1
274852,E 12 St & 3 Ave,E 11 St & 2 Ave,374,Subscriber,1
526481,Franklin St & W Broadway,W 49 St & 8 Ave,931,Subscriber,1
495349,W 26 St & 8 Ave,W 20 St & 7 Ave,286,Subscriber,1
380347,Bond St & Schermerhorn St,State St & Smith St,340,Subscriber,2
450505,St Marks Pl & 1 Ave,Barclay St & Church St,1402,Subscriber,2
131940,West St & Chambers St,W 25 St & 6 Ave,1270,Subscriber,2
233499,Division St & Bowery,E 17 St & Broadway,1254,Subscriber,1
463043,Pearl St & Anchorage Pl,State St & Smith St,971,Subscriber,1
385624,E 4 St & 2 Ave,E 55 St & 2 Ave,1497,Subscriber,1
4499,Broadway & E 14 St,E 52 St & 2 Ave,383,Subscriber,1
168656,W 22 St & 10 Ave,E 11 St & 2 Ave,1030,Subscriber,1
327626,Pershing Square North,E 9 St & Avenue C,1763,Subscriber,1
455270,Lafayette St & E 8 St,E 11 St & 1 Ave,219,Subscriber,1
241774,Bialystoker Pl & Delancey St,Lafayette St & Jersey St N,909,Subscriber,2
296565,W 20 St & 11 Ave,E 9 St & Avenue C,1382,Subscriber,1
419706,Fulton St & Clermont Ave,Washington Park,310,Subscriber,1
371136,W 54 St & 9 Ave,W 52 St & 9 Ave,117,Subscriber,1
161753,Pershing Square South,Atlantic Ave & Fort Greene Pl,908,Subscriber,1
488238,Murray St & West St,Broadway & W 51 St,1608,Subscriber,1
141775,W 15 St & 7 Ave,W 22 St & 8 Ave,285,Subscriber,1
146090,Pershing Square North,Lexington Ave & E 24 St,629,Subscriber,1
251511,W 20 St & 11 Ave,Stanton St & Chrystie St,774,Subscriber,1
516535,E 9 St & Avenue C,Lafayette Ave & St James Pl,2746,Subscriber,1
255288,W 42 St & 8 Ave,E 58 St & 3 Ave,877,Subscriber,1
382637,Front St & Washington St,Front St & Gold St,214,Subscriber,2
429845,6 Ave & Broome St,Christopher St & Greenwich St,780,Subscriber,1
429584,W 22 St & 10 Ave,Greenwich St & North Moore St,898,Subscriber,2
45309,Laight St & Hudson St,MacDougal St & Washington Sq,753,Subscriber,2
502804,8 Ave & W 33 St,Greenwich St & Warren St,1517,Subscriber,1
558643,W 31 St & 7 Ave,E 37 St & Lexington Ave,1262,Subscriber,1
557570,Madison St & Montgomery St,Leonard St & Church St,1128,Subscriber,1
274840,9 Ave & W 22 St,12 Ave & W 40 St,876,Subscriber,1
340146,E 3 St & 1 Ave,9 Ave & W 16 St,798,Subscriber,1
364022,Old Slip & Front St,11 Ave & W 41 St,2432,Subscriber,1
319891,West St & Chambers St,Greenwich St & W Houston St,452,Subscriber,2
162900,Harrison St & Hudson St,Sullivan St & Washington Sq,339,Subscriber,1
456174,Grand Army Plaza & Central Park S,W 56 St & 6 Ave,221,Subscriber,1
150291,E 2 St & Avenue C,,288,Subscriber,1
517468,E 2 St & Avenue C,1 Ave & E 16 St,311,Subscriber,1
33352,E 11 St & 1 Ave,E 12 St & 3 Ave,258,Subscriber,1
448350,Sullivan St & Washington Sq,Mercer St & Bleecker St S,306,Subscriber,2
364167,Suffolk St & Stanton St,E 7 St & Avenue A,397,Subscriber,1
224065,E 23 St & 1 Ave,E 39 St & 3 Ave,456,Subscriber,1
555790,Allen St & Hester St,Great Jones St,475,Subscriber,1
126489,1 Ave & E 30 St,E 48 St & Madison Ave,1034,Subscriber,2
317479,Broadway & W 24 St,W 20 St & 11 Ave,316,Subscriber,1
430963,W 38 St & 8 Ave,E 2 St & 2 Ave,438,Subscriber,1
165042,W 51 St & 6 Ave,Mercer St & Bleecker St S,583,Subscriber,1
392184,W 59 St & 10 Ave,W 42 St & 8 Ave,685,Subscriber,2
1973,St Marks Pl & 1 Ave,E 51 St & Lexington Ave,1408,Subscriber,1
77252,Howard St & Centre St,Allen St & Hester St,1028,Subscriber,1
386489,W 52 St & 5 Ave,Broadway & W 58 St,464,Subscriber,1
62312,W 56 St & 6 Ave,W 52 St & 9 Ave,401,Subscriber,1
269847,Bank St & Hudson St,Broadway & W 24 St,943,Subscriber,1
545332,Broadway & W 49 St,Broadway & W 37 St,1001,Subscriber,2
488578,MacDougal St & Washington Sq,Broadway & W 29 St,664,Subscriber,1
220638,Front St & Washington St,DeKalb Ave & S Portland Ave,1859,Subscriber,1
172496,W 21 St & 6 Ave,W 26 St & 8 Ave,577,Subscriber,1
144942,E 47 St & 2 Ave,Stanton St & Mangin St,1727,Subscriber,1
512360,Front St & Maiden Ln,2 Ave & E 31 St,1335,Subscriber,1
337747,Cumberland St & Lafayette Ave,E 3 St & 1 Ave,244,Subscriber,1
233088,Broadway & W 38 St,Columbia St & Rivington St,521,Subscriber,1
47348,Reade St & Broadway,E 10 St & 5 Ave,1268,Subscriber,1
86520,West St & Chambers St,South St & Whitehall St,1394,Subscriber,2
274676,W 15 St & 7 Ave,W 16 St & The High Line,515,Subscriber,2
493466,LaGuardia Pl & W 3 St,,734,Subscriber,1
158530,W 29 St & 9 Ave,E 47 St & Park Ave,873,Subscriber,1
549481,E 9 St & Avenue C,E 4 St & 2 Ave,446,Subscriber,2
468670,MacDougal St & Prince St,St Marks Pl & 1 Ave,813,Subscriber,1
154648,Washington Square E,,1709,Subscriber,2
488219,Broadway & W 29 St,2 Ave & E 31 St,1014,Subscriber,1
382923,E 11 St & 2 Ave,Lafayette St & E 8 St,221,Subscriber,1
317871,W 56 St & 6 Ave,Broadway & W 58 St,369,Subscriber,2
128884,Broadway & W 24 St,Concord St & Bridge St,3097,Subscriber,2
475242,W 59 St & 10 Ave,Central Park S & 6 Ave,497,Subscriber,1
398188,Barrow St & Hudson St,E 17 St & Broadway,1746,Subscriber,1
19030,Broadway & W 51 St,E 39 St & 2 Ave,379,Subscriber,1
126296,Centre St & Worth St,Bialystoker Pl & Delancey St,3679,Subscriber,1
456644,W 56 St & 10 Ave,W 22 St & 10 Ave,1055,Subscriber,1
527930,E 39 St & 2 Ave,St Marks Pl & 2 Ave,1112,Subscriber,2
237059,1 Ave & E 30 St,Railroad Ave & Kay Ave,508,Subscriber,1
53934,W 24 St & 7 Ave,9 Ave & W 22 St,335,Subscriber,1
421237,E 20 St & 2 Ave,Maiden Ln & Pearl St,1684,Subscriber,2
446276,8 Ave & W 31 St N,1 Ave & E 44 St,1025,Subscriber,1
288770,E 48 St & Madison Ave,W 52 St & 9 Ave,492,Subscriber,1
390066,W 20 St & 7 Ave,E 43 St & Vanderbilt Ave,1005,Subscriber,1
190230,W 13 St & 7 Ave,3969.TEMP (Bike The Branches - Central Branch),768,Subscriber,2
557199,E 15 St & Irving Pl,E 17 St & Broadway,188,Subscriber,1
222773,W 4 St & 7 Ave S,Cleveland Pl & Spring St,515,Subscriber,1
78271,Rivington St & Chrystie St,1 Ave & E 16 St,518,Subscriber,1
235254,W 38 St & 8 Ave,LaGuardia Pl & W 3 St,1647,Subscriber,1
300716,Maiden Ln & Pearl St,Broad St & Bridge St,240,Subscriber,1
151585,E 11 St & 1 Ave,Greenwich St & W Houston St,699,Subscriber,2
65435,Rivington St & Ridge St,Broadway & W 51 St,1972,Subscriber,1
507461,Vesey Pl & River Terrace,W 20 St & 7 Ave,1352,Subscriber,1
397626,Clinton St & Grand St,W 52 St & 11 Ave,827,Subscriber,2
434268,Vesey Pl & River Terrace,Maiden Ln & Pearl St,688,Subscriber,1
144581,Broadway & W 51 St,E 30 St & Park Ave S,2110,Subscriber,1
440639,Cadman Plaza West & Montague St,E 20 St & 2 Ave,810,Subscriber,1
511167,Vesey Pl & River Terrace,Broadway & E 22 St,1459,Subscriber,1
325068,E 6 St & Avenue B,Willoughby Ave & Hall St,733,Subscriber,2
42682,E 6 St & Avenue B,Monroe St & Bedford Ave,925,Subscriber,2
292947,E 24 St & Park Ave S,Pershing Square South,413,Subscriber,1
374673,Broadway & W 24 St,Broadway & W 58 St,898,Subscriber,1
1795,Pearl St & Anchorage Pl,S 5 Pl & S 5 St,2240,Subscriber,2
368223,E 6 St & Avenue D,E 4 St & 2 Ave,377,Subscriber,1
515801,Broadway & W 56 St,2 Ave & E 31 St,952,Subscriber,2
396471,E 58 St & 3 Ave,Central Park S & 6 Ave,518,Subscriber,1
89594,E 51 St & Lexington Ave,9 Ave & W 22 St,1323,Subscriber,1
221686,11 Ave & W 59 St,Pershing Square North,1291,Subscriber,2
216461,8 Ave & W 52 St,St Marks Pl & 2 Ave,1598,Subscriber,2
41447,E 51 St & 1 Ave,E 33 St & 2 Ave,765,Subscriber,2
461325,E 43 St & Vanderbilt Ave,W 37 St & 10 Ave,813,Subscriber,2
44571,Rivington St & Chrystie St,W 17 St & 8 Ave,742,Subscriber,1
432824,Bus Slip & State St,Vesey Pl & River Terrace,588,Subscriber,2
41943,12 Ave & W 40 St,Broadway & E 22 St,1123,Subscriber,1
128679,Central Park S & 6 Ave,Central Park S & 6 Ave,1978,Subscriber,1
522026,Bayard St & Baxter St,W 34 St & 11 Ave,2143,Subscriber,1
165549,W 21 St & 6 Ave,E 30 St & Park Ave S,556,Subscriber,2
26877,Hudson St & Reade St,6 Ave & Broome St,190,Subscriber,1
270124,Pearl St & Hanover Square,Harrison St & Hudson St,2538,Subscriber,1
575478,Liberty St & Broadway,E 14 St & Avenue B,1382,Subscriber,1
349892,Watts St & Greenwich St,W 52 St & 11 Ave,1804,Subscriber,1
321531,South St & Gouverneur Ln,Market St & Cherry St,609,Subscriber,1
76979,E 27 St & 1 Ave,,521,Subscriber,1
399371,E 23 St & 1 Ave,E 2 St & 2 Ave,793,Subscriber,2
307415,West Thames St,Mercer St & Bleecker St S,1522,Subscriber,2
314349,Front St & Maiden Ln,Old Slip & Front St,942,Subscriber,1
44469,E 39 St & 3 Ave,6 Ave & Broome St,1693,Subscriber,2
236760,Warren St & Church St,Bank St & Hudson St,1260,Subscriber,1
347373,Bank St & Hudson St,E 2 St & 2 Ave,1097,Subscriber,1
157186,W 41 St & 8 Ave,E 3 St & 1 Ave,1412,Subscriber,1
544935,Broadway & E 14 St,Allen St & Stanton St,667,Subscriber,1
491031,Central Park S & 6 Ave,E 51 St & 1 Ave,1093,Subscriber,2
517857,12 Ave & W 40 St,Watts St & Greenwich St,1754,Subscriber,2
159126,W 43 St & 10 Ave,W 56 St & 6 Ave,836,Subscriber,2
448411,Broadway & E 22 St,Broadway & W 60 St,2272,Subscriber,1
225462,E 13 St & Avenue A,10 Ave & W 28 St,494,Subscriber,1
175493,W 14 St & The High Line,W 56 St & 6 Ave,670,Subscriber,1
519012,Great Jones St,Pershing Square South,421,Subscriber,1
518533,12 Ave & W 40 St,Broadway & W 24 St,604,Subscriber,2
224052,Lexington Ave & E 29 St,Lexington Ave & E 29 St,11190,Subscriber,1
476168,Sullivan St & Washington Sq,,674,Subscriber,1
