,start station name,end station name,tripduration,usertype,gender
514015,W 49 St & 8 Ave,W 41 St & 8 Ave,1030,Subscriber,1
172330,E 3 St & 1 Ave,E 13 St & Avenue A,397,Subscriber,1
81334,W 54 St & 9 Ave,W 39 St & 9 Ave,509,Subscriber,1
413529,E 11 St & 2 Ave,Hicks St & Montague St,495,Subscriber,1
50441,LaGuardia Pl & W 3 St,Mercer St & Bleecker St S,160,Subscriber,2
225886,State St & Smith St,Dean St & 4 Ave,2838,Subscriber,1
254031,E 52 St & 2 Ave,E 47 St & 2 Ave,166,Subscriber,1
537663,W 33 St & 7 Ave,W 43 St & 6 Ave,405,Subscriber,2
217704,9 Ave & W 16 St,W 24 St & 7 Ave,490,Subscriber,1
387186,1 Ave & E 16 St,E 33 St & 2 Ave,411,Subscriber,2
435676,Greenwich St & North Moore St,Hudson St & Reade St,205,Subscriber,1
558626,Mercer St & Bleecker St S,Broadway & E 22 St,559,Subscriber,1
58826,5 Ave & E 29 St,Broadway & W 29 St,296,Subscriber,1
519670,W 37 St & 10 Ave,Rivington St & Chrystie St,2208,Subscriber,1
521546,Washington Square E,E 11 St & Broadway,167,Subscriber,1
51452,W 18 St & 6 Ave,Carmine St & 6 Ave,11171,Subscriber,1
7026,E 2 St & Avenue C,W 17 St & 8 Ave,1271,Subscriber,1
269348,E 43 St & Vanderbilt Ave,Washington Pl & Broadway,515,Subscriber,1
148631,W 13 St & 5 Ave,E 14 St & Avenue B,622,Subscriber,1
381813,E 12 St & 3 Ave,11 Ave & W 27 St,548,Subscriber,2
155208,W 14 St & The High Line,W 41 St & 8 Ave,653,Subscriber,1
133460,9 Ave & W 14 St,Barclay St & Church St,892,Subscriber,2
573400,W 29 St & 9 Ave,Broadway & W 36 St,540,Subscriber,1
427108,Cadman Plaza West & Montague St,,678,Subscriber,1
442732,8 Ave & W 33 St,W 46 St & 11 Ave,641,Subscriber,1
295380,Lispenard St & Broadway,Greenwich St & North Moore St,298,Subscriber,1
520057,St Marks Pl & 2 Ave,E 20 St & 2 Ave,848,Subscriber,2
221404,W 54 St & 9 Ave,E 53 St & Madison Ave,455,Subscriber,1
477813,W 20 St & 7 Ave,5 Ave & E 29 St,416,Subscriber,1
450206,9 Ave & W 14 St,Christopher St & Greenwich St,307,Subscriber,1
447420,8 Ave & W 31 St N,E 17 St & Broadway,489,Subscriber,1
488257,W 51 St & 6 Ave,Greenwich St & North Moore St,7039,Subscriber,1
114180,Norfolk St & Broome St,E 27 St & 1 Ave,3129,Subscriber,2
576015,Concord St & Bridge St,E 7 St & Avenue A,1418,Subscriber,1
26487,Cadman Plaza West & Montague St,E 33 St & 5 Ave,857,Subscriber,1
127692,W 20 St & 7 Ave,W 22 St & 8 Ave,1698,Subscriber,1
301210,Fulton St & Broadway,W 17 St & 8 Ave,213,Subscriber,1
67757,11 Ave & W 27 St,W 20 St & 7 Ave,778,Subscriber,1
505200,Reade St & Broadway,Barclay St & Church St,352,Subscriber,1
413769,W 27 St & 7 Ave,W 42 St & 8 Ave,418,Subscriber,1
5845,E 2 St & Avenue C,E 2 St & Avenue C,90,Subscriber,1
477830,E 3 St & 1 Ave,LaGuardia Pl & W 3 St,283,Subscriber,1
327465,E 23 St & 1 Ave,Bialystoker Pl & Delancey St,801,Subscriber,1
135115,1 Ave & E 30 St,Great Jones St,991,Subscriber,1
154866,E 47 St & Park Ave,E 20 St & 2 Ave,1196,Subscriber,2
402945,Lawrence St & Willoughby St,E 2 St & Avenue B,315,Subscriber,1
569313,8 Ave & W 33 St,10 Ave & W 28 St,281,Subscriber,1
393537,9 Ave & W 22 St,9 Ave & W 22 St,62,Subscriber,1
1346,W 4 St & 7 Ave S,E 17 St & Broadway,786,Subscriber,1
146265,11 Ave & W 27 St,St Marks Pl & 2 Ave,914,Subscriber,1
222261,Lexington Ave & E 24 St,Broadway & W 36 St,514,Subscriber,1
120867,W 20 St & 11 Ave,8 Ave & W 31 St N,1277,Subscriber,1
516439,Washington Pl & 6 Ave,W 17 St & 8 Ave,492,Subscriber,2
26574,E 53 St & Lexington Ave,Broadway & W 58 St,842,Subscriber,1
491064,W 37 St & 10 Ave,9 Ave & W 22 St,377,Subscriber,1
277095,Broadway & W 24 St,8 Ave & W 31 St N,518,Subscriber,1
144301,8 Ave & W 52 St,E 56 St & 3 Ave,675,Subscriber,2
10376,E 11 St & 1 Ave,E 11 St & 1 Ave,325,Subscriber,1
153737,E 25 St & 1 Ave,E 24 St & Park Ave S,585,Subscriber,2
494695,1 Ave & E 30 St,1 Ave & E 30 St,172,Subscriber,2
551804,Hicks St & Montague St,,1667,Subscriber,2
160697,E 13 St & Avenue A,E 17 St & Broadway,470,Subscriber,1
414291,Allen St & Stanton St,1 Ave & E 16 St,439,Subscriber,2
146065,W 17 St & 8 Ave,W 17 St & 8 Ave,152,Subscriber,2
282134,W 27 St & 7 Ave,E 15 St & 3 Ave,592,Subscriber,1
138343,W 16 St & The High Line,Broadway & W 24 St,519,Subscriber,1
50470,Bond St & Schermerhorn St,Pearl St & Hanover Square,1141,Subscriber,1
125036,E 24 St & Park Ave S,W 56 St & 6 Ave,1497,Subscriber,1
377171,E 31 St & 3 Ave,W 27 St & 7 Ave,541,Subscriber,2
70801,Bank St & Washington St,Broadway & E 22 St,435,Subscriber,1
350430,E 15 St & Irving Pl,E 4 St & 2 Ave,1572,Subscriber,1
538818,W Broadway & Spring St,Washington St & Gansevoort St,1156,Subscriber,1
515950,Old Fulton St,Johnson St & Gold St,461,Subscriber,1
312655,Great Jones St,11 Ave & W 59 St,1746,Subscriber,1
540301,St Marks Pl & 2 Ave,E 9 St & Avenue C,275,Subscriber,1
258523,Broadway & W 36 St,,452,Subscriber,1
362718,E 39 St & 2 Ave,1 Ave & E 16 St,522,Subscriber,1
982,W Broadway & Spring St,,1498,Subscriber,1
50632,E 9 St & Avenue C,1 Ave & E 18 St,2109,Subscriber,2
355930,E 60 St & York Ave,Clinton St & Tillary St,1042,Subscriber,1
474560,Centre St & Chambers St,Greenwich St & Warren St,304,Subscriber,1
382248,E 45 St & 3 Ave,2 Ave & E 58 St,734,Subscriber,1
9009,Mercer St & Bleecker St S,E 51 St & 1 Ave,1212,Subscriber,1
156245,E 17 St & Broadway,W 41 St & 8 Ave,466,Subscriber,1
250379,E 20 St & 2 Ave,Broadway & W 32 St,910,Subscriber,1
563237,W 13 St & 6 Ave,W 17 St & 8 Ave,595,Subscriber,1
381038,W 43 St & 10 Ave,W 39 St & 9 Ave,984,Subscriber,1
50250,Spruce St & Nassau St,Water - Whitehall Plaza,549,Subscriber,1
164157,Monroe St & Bedford Ave,Monroe St & Bedford Ave,851,Subscriber,2
540591,W 15 St & 7 Ave,Watts St & Greenwich St,985,Subscriber,1
494094,8 Ave & W 52 St,Clinton St & Grand St,574,Subscriber,1
557950,Nassau St & Navy St,Broadway & Berry St,1071,Subscriber,1
421259,Pike St & E Broadway,W 27 St & 7 Ave,1285,Subscriber,1
412830,W 24 St & 7 Ave,Avenue D & E 8 St,1237,Subscriber,1
383681,Vesey Pl & River Terrace,Fulton St & William St,452,Subscriber,2
378380,W 13 St & 7 Ave,W 20 St & 11 Ave,371,Subscriber,1
437512,Pearl St & Hanover Square,Howard St & Centre St,1007,Subscriber,2
322740,Pershing Square South,E 32 St & Park Ave,317,Subscriber,1
221391,W 20 St & 11 Ave,W 45 St & 6 Ave (1),1468,Subscriber,1
511824,E 25 St & 2 Ave,Allen St & Stanton St,792,Subscriber,2
278402,W 52 St & 9 Ave,E 48 St & Madison Ave,564,Subscriber,1
117643,E 20 St & FDR Drive,Liberty St & Broadway,1508,Subscriber,2
78122,Washington Square E,Leonard St & Church St,359,Subscriber,1
225597,Hicks St & Montague St,Mercer St & Bleecker St S,1202,Subscriber,1
73465,Broadway & W 24 St,,267,Subscriber,1
310157,W 13 St & 7 Ave,W 16 St & The High Line,510,Subscriber,1
556724,E 47 St & 1 Ave,Broadway & W 36 St,712,Subscriber,1
411593,W 56 St & 10 Ave,Bank St & Hudson St,1493,Subscriber,1
306049,William St & Pine St,Greenwich St & Warren St,546,Subscriber,1
279012,Pershing Square North,1 Ave & E 30 St,544,Subscriber,1
237573,Carmine St & 6 Ave,LaGuardia Pl & W 3 St,262,Subscriber,1
199140,E 15 St & Irving Pl,E 20 St & FDR Drive,367,Subscriber,1
401601,8 Ave & W 52 St,West Thames St,1429,Subscriber,2
353597,W 18 St & 6 Ave,Cherry St,1510,Subscriber,1
477954,Broadway & W 38 St,Lafayette St & E 8 St,1079,Subscriber,2
463387,E 13 St & Avenue A,Avenue D & E 12 St,271,Subscriber,1
282760,8 Ave & W 33 St,,551,Subscriber,1
2986,Greenwich St & W Houston St,Bus Slip & State St,963,Subscriber,1
547217,Central Park S & 6 Ave,Central Park S & 6 Ave,1076,Subscriber,2
425390,Broadway & E 14 St,E 15 St & 3 Ave,575,Subscriber,1
54998,E 20 St & 2 Ave,Rivington St & Ridge St,26171,Subscriber,2
404730,1 Ave & E 18 St,E 15 St & Irving Pl,326,Subscriber,1
79617,9 Ave & W 14 St,Broadway & W 24 St,997,Subscriber,1
501120,W 37 St & 10 Ave,W 52 St & 9 Ave,395,Subscriber,1
66890,Carmine St & 6 Ave,Forsyth St & Broome St,588,Subscriber,2
30733,Mercer St & Bleecker St S,1 Ave & E 18 St,581,Subscriber,1
235509,E 17 St & Broadway,E 13 St & Avenue A,499,Subscriber,1
97446,Bank St & Washington St,,763,Subscriber,1
158362,E 13 St & Avenue A,E 11 St & 1 Ave,288,Subscriber,2
262809,E 25 St & 2 Ave,Broadway & W 24 St,591,Subscriber,1
66638,Lafayette Ave & Fort Greene Pl,Pearl St & Anchorage Pl,744,Subscriber,2
38753,E 17 St & Broadway,E 32 St & Park Ave,28871,Subscriber,1
555685,W 20 St & 7 Ave,W 20 St & 11 Ave,555,Subscriber,1
562771,W 25 St & 6 Ave,Mercer St & Bleecker St S,731,Subscriber,2
247677,Broadway & W 32 St,W 4 St & 7 Ave S,355,Subscriber,1
255986,Fulton St & Grand Ave,Clermont Ave & Lafayette Ave,340,Subscriber,1
278336,Allen St & Stanton St,1 Ave & E 44 St,1044,Subscriber,1
355328,E 11 St & 2 Ave,Fulton St & Clermont Ave,2172,Subscriber,2
426538,W 52 St & 9 Ave,E 11 St & Broadway,1522,Subscriber,1
118523,Broadway & W 56 St,Broadway & W 53 St,75,Subscriber,1
425189,W 13 St & 5 Ave,Madison St & Montgomery St,1433,Subscriber,2
499496,FDR Drive & E 35 St,1 Ave & E 44 St,322,Subscriber,1
423908,W 56 St & 6 Ave,South St & Whitehall St,2731,Subscriber,1
265411,Spruce St & Nassau St,Johnson St & Gold St,624,Subscriber,1
392796,Bank St & Washington St,W 46 St & 11 Ave,910,Subscriber,2
141421,E 33 St & 5 Ave,W 20 St & 8 Ave,584,Subscriber,1
422320,W 14 St & The High Line,Warren St & Church St,243,Subscriber,1
504472,Barclay St & Church St,,560,Subscriber,2
290105,8 Ave & W 52 St,W 51 St & 6 Ave,204,Subscriber,1
462929,Fulton St & William St,Stanton St & Chrystie St,912,Subscriber,1
376191,Carmine St & 6 Ave,Carmine St & 6 Ave,1209,Subscriber,1
88648,W 24 St & 7 Ave,W 38 St & 8 Ave,670,Subscriber,1
312690,Lafayette Ave & Fort Greene Pl,Willoughby Ave & Hall St,514,Subscriber,1
393743,W 37 St & 10 Ave,Laight St & Hudson St,1273,Subscriber,1
270334,Greenwich St & Warren St,Broadway & W 53 St,871,Subscriber,1
50707,Greenwich Ave & Charles St,Pershing Square North,1033,Subscriber,1
500772,E 9 St & Avenue C,E 3 St & 1 Ave,412,Subscriber,1
359003,Dean St & 4 Ave,S Portland Ave & Hanson Pl,793,Subscriber,1
206046,E 17 St & Broadway,1 Ave & E 30 St,841,Subscriber,1
411623,Cadman Plaza E & Red Cross Pl,W 22 St & 8 Ave,267,Subscriber,2
404540,Stanton St & Chrystie St,E 10 St & 5 Ave,463,Subscriber,1
116929,West St & Chambers St,W 52 St & 5 Ave,1528,Subscriber,1
355911,Suffolk St & Stanton St,E 2 St & Avenue C,193,Subscriber,1
169348,Front St & Maiden Ln,Broadway & E 14 St,1048,Subscriber,1
97340,Columbia Heights & Cranberry St,E 2 St & Avenue B,2203,Subscriber,1
256015,Emerson Pl & Myrtle Ave,Washington Park,391,Subscriber,1
380561,Broadway & W 32 St,Mercer St & Spring St,598,Subscriber,1
447946,W 39 St & 9 Ave,W 39 St & 9 Ave,526,Subscriber,1
275568,5 Ave & E 29 St,FDR Drive & E 35 St,500,Subscriber,1
283438,Barrow St & Hudson St,Allen St & Stanton St,525,Subscriber,1
362758,W 11 St & 6 Ave,LaGuardia Pl & W 3 St,420,Subscriber,1
439758,FDR Drive & E 35 St,E 11 St & 2 Ave,1644,Subscriber,1
402321,Broadway & W 51 St,W 16 St & The High Line,642,Subscriber,2
318703,Pershing Square North,State St & Smith St,372,Subscriber,1
568427,W 29 St & 9 Ave,Broadway & W 60 St,1387,Subscriber,1
530984,E 11 St & 2 Ave,Bayard St & Baxter St,932,Subscriber,1
418167,W 41 St & 8 Ave,University Pl & E 14 St,1088,Subscriber,1
278394,E 30 St & Park Ave S,Pershing Square North,285,Subscriber,1
442780,9 Ave & W 45 St,W 45 St & 6 Ave (1),496,Subscriber,1
353161,Lexington Ave & E 24 St,,510,Subscriber,1
551864,Broadway & W 41 St,W 38 St & 8 Ave,1449,Subscriber,1
196506,State St & Smith St,Hancock St & Bedford Ave,1747,Subscriber,2
402170,Broadway & W 49 St,W 33 St & 7 Ave,427,Subscriber,1
176317,Reade St & Broadway,Washington St & Gansevoort St,804,Subscriber,1
125734,Washington Pl & Broadway,Suffolk St & Stanton St,157,Subscriber,1
459582,E 11 St & 1 Ave,Broadway & W 53 St,516,Subscriber,1
516284,10 Ave & W 28 St,W 37 St & 10 Ave,920,Subscriber,2
487749,E 53 St & Madison Ave,E 39 St & 2 Ave,665,Subscriber,1
301409,E 19 St & 3 Ave,E 5 St & Avenue C,872,Subscriber,1
499087,Maiden Ln & Pearl St,Front St & Maiden Ln,105,Subscriber,1
526440,W 52 St & 11 Ave,E 14 St & Avenue B,1532,Subscriber,1
339099,DeKalb Ave & S Portland Ave,Lafayette Ave & Classon Ave,676,Subscriber,1
827,8 Ave & W 31 St N,1 Ave & E 30 St,1697,Subscriber,1
363825,5 Ave & E 29 St,Broadway & W 41 St,115,Subscriber,1
432533,W 59 St & 10 Ave,W Broadway & Spring St,664,Subscriber,2
541786,W 31 St & 7 Ave,Greenwich St & Warren St,1175,Subscriber,2
207065,E 47 St & Park Ave,W 49 St & 8 Ave,624,Subscriber,1
504316,W 13 St & 5 Ave,Broadway & W 53 St,1055,Subscriber,2
151143,Christopher St & Greenwich St,Washington Pl & 6 Ave,198,Subscriber,1
188843,Broadway & W 58 St,Hudson St & Reade St,1684,Subscriber,1
519748,Vesey Pl & River Terrace,W 26 St & 8 Ave,1356,Subscriber,1
168137,Watts St & Greenwich St,West St & Chambers St,301,Subscriber,2
404667,W 37 St & 5 Ave,W 15 St & 7 Ave,852,Subscriber,1
293116,Cadman Plaza West & Montague St,West St & Chambers St,1934,Subscriber,1
504792,Broadway & W 58 St,Broadway & W 58 St,1390,Subscriber,1
155538,William St & Pine St,Fulton St & William St,117,Subscriber,1
82398,Barrow St & Hudson St,W 13 St & 7 Ave,5692,Subscriber,1
70534,Broadway & W 56 St,Broadway & W 56 St,179,Subscriber,1
192,S 4 St & Wythe Ave,Ashland Pl & Hanson Pl,1527,Subscriber,1
192469,1 Ave & E 16 St,8 Ave & W 31 St N,2093,Subscriber,2
287581,Lafayette St & E 8 St,Broadway & E 14 St,513,Subscriber,2
488201,W 43 St & 10 Ave,W 42 St & 8 Ave,254,Subscriber,1
255387,E 20 St & FDR Drive,Broadway & E 22 St,568,Subscriber,1
242652,W 20 St & 7 Ave,Carlton Ave & Park Ave,334,Subscriber,2
54821,9 Ave & W 14 St,Broadway & W 60 St,1983,Subscriber,2
495081,E 4 St & 2 Ave,E 19 St & 3 Ave,935,Subscriber,1
239982,Cumberland St & Lafayette Ave,Cadman Plaza West & Montague St,1508,Subscriber,2
474516,10 Ave & W 28 St,Broadway & W 29 St,371,Subscriber,1
184611,W 13 St & 6 Ave,W 15 St & 7 Ave,1164,Subscriber,2
37685,Hicks St & Montague St,E 51 St & 1 Ave,1024,Subscriber,1
530072,W 13 St & 5 Ave,E 24 St & Park Ave S,421,Subscriber,2
497313,W 39 St & 9 Ave,E 45 St & 3 Ave,850,Subscriber,1
373090,E 11 St & 1 Ave,5 Ave & E 29 St,1148,Subscriber,1
321308,W 29 St & 9 Ave,Cadman Plaza West & Montague St,2238,Subscriber,1
476549,Broadway & W 49 St,E 16 St & 5 Ave,302,Subscriber,1
504809,W 25 St & 6 Ave,W 33 St & 7 Ave,596,Subscriber,1
445048,E 11 St & Broadway,MacDougal St & Prince St,594,Subscriber,2
1098,DeKalb Ave & Hudson Ave,E 11 St & 2 Ave,786,Subscriber,1
286369,E 32 St & Park Ave,W 34 St & 11 Ave,864,Subscriber,2
28931,Broadway & W 58 St,,2125,Subscriber,1
456231,E 39 St & 3 Ave,W 41 St & 8 Ave,751,Subscriber,1
340689,Stanton St & Mangin St,Suffolk St & Stanton St,378,Subscriber,1
225536,E 14 St & Avenue B,E 9 St & Avenue C,175,Subscriber,1
49314,W 49 St & 8 Ave,E 53 St & Madison Ave,426,Subscriber,1
225876,Pike St & E Broadway,Allen St & Stanton St,537,Subscriber,1
26111,W 41 St & 8 Ave,W 39 St & 9 Ave,304,Subscriber,1
231417,W 51 St & 6 Ave,William St & Pine St,2202,Subscriber,1
281684,E 11 St & 2 Ave,Broadway & E 22 St,413,Subscriber,1
265041,Murray St & West St,W 52 St & 11 Ave,1862,Subscriber,1
487822,9 Ave & W 16 St,E 16 St & 5 Ave,460,Subscriber,1
455785,Reade St & Broadway,11 Ave & W 59 St,1430,Subscriber,1
325229,Barclay St & Church St,W 22 St & 10 Ave,1175,Subscriber,2
423280,Rivington St & Chrystie St,Madison St & Montgomery St,695,Subscriber,1
298187,W 21 St & 6 Ave,W 56 St & 10 Ave,836,Subscriber,1
433841,W 38 St & 8 Ave,Broadway & E 14 St,1206,Subscriber,1
313428,NYCBS Depot - FAR,Fulton St & Rockwell Pl,506,Subscriber,1
220694,E 11 St & Broadway,Cadman Plaza E & Red Cross Pl,338,Subscriber,1
498759,Barclay St & Church St,Vesey Pl & River Terrace,435,Subscriber,1
201697,York St & Jay St,E 20 St & 2 Ave,266,Subscriber,2
519500,E 33 St & 2 Ave,1 Ave & E 16 St,1802,Subscriber,2
469486,Bank St & Hudson St,Broadway & W 60 St,1273,Subscriber,1
58182,E 45 St & 3 Ave,8 Ave & W 52 St,774,Subscriber,1
114765,E 2 St & Avenue B,Columbia Heights & Cranberry St,2132,Subscriber,1
394210,W 59 St & 10 Ave,Broadway & W 49 St,588,Subscriber,1
507359,8 Ave & W 31 St N,E 58 St & 3 Ave,1189,Subscriber,1
31963,Pearl St & Anchorage Pl,Barclay St & Church St,1069,Subscriber,1
326114,Pearl St & Anchorage Pl,Henry St & Atlantic Ave,603,Subscriber,1
13321,Christopher St & Greenwich St,Barclay St & Church St,775,Subscriber,1
237073,W 16 St & The High Line,W 15 St & 7 Ave,284,Subscriber,1
567350,W 52 St & 11 Ave,W 49 St & 8 Ave,498,Subscriber,1
552591,Mercer St & Bleecker St S,11 Ave & W 27 St,239,Subscriber,1
360553,Water - Whitehall Plaza,Bus Slip & State St,547,Subscriber,1
427569,E 47 St & 2 Ave,E 53 St & Lexington Ave,297,Subscriber,1
170956,William St & Pine St,West St & Chambers St,1568,Subscriber,2
151237,1 Ave & E 16 St,E 24 St & Park Ave S,444,Subscriber,1
444728,E 20 St & 2 Ave,E 47 St & Park Ave,902,Subscriber,1
372103,West St & Chambers St,9 Ave & W 45 St,1479,Subscriber,1
158248,W 52 St & 5 Ave,E 33 St & 5 Ave,460,Subscriber,2
391338,Ashland Pl & Hanson Pl,Shevchenko Pl & E 7 St,198,Subscriber,1
557983,Division St & Bowery,Hicks St & Montague St,525,Subscriber,2
77781,W 25 St & 6 Ave,Little West St & 1 Pl,1094,Subscriber,2
209568,E 17 St & Broadway,E 51 St & 1 Ave,1412,Subscriber,1
231977,Fulton St & Washington Ave,Mott St & Prince St,1855,Subscriber,2
12618,West St & Chambers St,12 Ave & W 40 St,1317,Subscriber,2
472183,Washington Square E,Vesey Pl & River Terrace,955,Subscriber,1
222246,Forsyth St & Canal St,,1151,Subscriber,1
82603,University Pl & E 14 St,W 4 St & 7 Ave S,445,Subscriber,1
122017,W 38 St & 8 Ave,W 26 St & 8 Ave,216,Subscriber,2
554875,E 4 St & 2 Ave,Mercer St & Bleecker St S,262,Subscriber,1
189350,E 4 St & 2 Ave,E 7 St & Avenue A,241,Subscriber,1
173180,Washington St & Gansevoort St,9 Ave & W 14 St,986,Subscriber,1
237569,E 2 St & 2 Ave,,466,Subscriber,1
409354,Suffolk St & Stanton St,Lexington Ave & E 24 St,473,Subscriber,1
179694,W 59 St & 10 Ave,Broadway & W 41 St,773,Subscriber,2
264301,Centre St & Worth St,E 11 St & Broadway,851,Subscriber,2
208240,Mott St & Prince St,Vesey Pl & River Terrace,820,Subscriber,1
361651,Cadman Plaza W & Pierrepont St,Concord St & Bridge St,587,Subscriber,1
462744,W 38 St & 8 Ave,Lexington Ave & E 24 St,1140,Subscriber,2
155286,E 10 St & 5 Ave,W 47 St & 10 Ave,1564,Subscriber,1
3423,E 25 St & 2 Ave,E 11 St & 2 Ave,325,Subscriber,1
294491,W 22 St & 10 Ave,Cadman Plaza West & Montague St,1106,Subscriber,1
1815,Ashland Pl & Hanson Pl,South End Ave & Liberty St,1231,Subscriber,2
325852,Broadway & W 24 St,E 56 St & 3 Ave,1161,Subscriber,1
206802,Allen St & Hester St,Lafayette Ave & Fort Greene Pl,1630,Subscriber,2
519897,1 Ave & E 30 St,1 Ave & E 30 St,122,Subscriber,1
570510,2 Ave & E 31 St,Lafayette St & E 8 St,537,Subscriber,1
532969,Suffolk St & Stanton St,Rivington St & Chrystie St,325,Subscriber,2
259725,W 16 St & The High Line,Greenwich St & W Houston St,198,Subscriber,1
485648,E 24 St & Park Ave S,W 33 St & 7 Ave,922,Subscriber,1
383501,Atlantic Ave & Fort Greene Pl,Forsyth St & Canal St,1868,Subscriber,2
191165,E 17 St & Broadway,E 48 St & Madison Ave,142,Subscriber,1
474836,8 Ave & W 31 St N,E 19 St & 3 Ave,308,Subscriber,1
287983,Ashland Pl & Hanson Pl,State St & Smith St,370,Subscriber,1
291842,Broadway & E 22 St,Broadway & Battery Pl,2178,Subscriber,1
432371,E 33 St & 5 Ave,Cleveland Pl & Spring St,950,Subscriber,1
210554,West St & Chambers St,E 20 St & 2 Ave,2081,Subscriber,1
85983,Spruce St & Nassau St,E 43 St & Vanderbilt Ave,2565,Subscriber,1
150917,Christopher St & Greenwich St,E 10 St & 5 Ave,390,Subscriber,1
223006,W 56 St & 6 Ave,E 43 St & Vanderbilt Ave,847,Subscriber,1
299541,W 45 St & 8 Ave,MacDougal St & Prince St,2354,Subscriber,2
541333,E 9 St & Avenue C,Broadway & W 58 St,1045,Subscriber,1
547760,Howard St & Centre St,3 Ave & Schermerhorn St,1606,Subscriber,2
122550,W 13 St & 6 Ave,11 Ave & W 59 St,1674,Subscriber,2
36797,12 Ave & W 40 St,Broadway & W 24 St,512,Subscriber,1
436603,W 41 St & 8 Ave,E 7 St & Avenue A,1300,Subscriber,2
569005,E 39 St & 2 Ave,E 33 St & 2 Ave,207,Subscriber,1
489681,5 Ave & E 29 St,Suffolk St & Stanton St,1274,Subscriber,1
310189,E 11 St & 2 Ave,Lawrence St & Willoughby St,415,Subscriber,1
540983,University Pl & E 14 St,,1965,Subscriber,2
525180,Broadway & W 41 St,Lafayette Ave & Fort Greene Pl,217,Subscriber,1
396849,St Marks Pl & 2 Ave,Rivington St & Ridge St,340,Subscriber,1
574655,W 20 St & 11 Ave,Mott St & Prince St,613,Subscriber,1
153368,E 20 St & FDR Drive,Christopher St & Greenwich St,1222,Subscriber,1
562333,Mercer St & Bleecker St S,9 Ave & W 14 St,1622,Subscriber,1
173341,Bank St & Washington St,W Broadway & Spring St,691,Subscriber,1
566289,E 12 St & 3 Ave,E 9 St & Avenue C,488,Subscriber,2
129520,Mott St & Prince St,Lafayette St & E 8 St,232,Subscriber,1
306549,W 29 St & 9 Ave,W 56 St & 6 Ave,1069,Subscriber,1
500249,Cadman Plaza W & Pierrepont St,Front St & Washington St,340,Subscriber,2
358220,Broadway & W 49 St,W 14 St & The High Line,316,Subscriber,1
509083,W 20 St & 8 Ave,DeKalb Ave & Hudson Ave,311,Subscriber,1
513802,E 7 St & Avenue A,E 6 St & Avenue B,100,Subscriber,1
367924,E 4 St & 2 Ave,,478,Subscriber,1
329903,E 13 St & Avenue A,W 52 St & 11 Ave,1274,Subscriber,1
499233,Lexington Ave & E 29 St,E 17 St & Broadway,571,Subscriber,1
363164,W 52 St & 11 Ave,9 Ave & W 18 St,621,Subscriber,1
384629,E 9 St & Avenue C,Front St & Maiden Ln,2460,Subscriber,1
484592,E 9 St & Avenue C,,396,Subscriber,1
225445,Vesey Pl & River Terrace,West Thames St,715,Subscriber,1
